packet_no,direction,flow,payload_len,payload_hex,expected_message,key_name,key_hex,transform,offset,length_field_mode,bf_full_block_bytes_decrypted,leftover_bytes,exact_expected_utf16_containment,exact_expected_ascii_containment_secondary,matched_utf16_messages,matched_ascii_messages,utf16_printable_ratio,length_le,length_sane,opcode_complement_2_3,opcode_complement_3_4,opcode_complement_4_5,header_body_hints,decoded_prefix_hex,decoded_prefix_ascii
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,Blowfish_only,0,included,32,4,no,no,,,0.812,38856,no,no,no,no,,c89704e1ade56410d26bcce78a46dbaa40dae39959bfd7abf76e51d92d69b911ce5ea9d1,......d..k...F..@...Y....nQ.-i...^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,decXORPass_only,0,included,0,36,no,no,,,1.000,29135,no,no,no,no,,cf71aedcbc35d46e56c751baf3fc3abf4d7846cad8d52f2741c4c24bdaae7af99398891d,.q...5.nV.Q...:.MxF.../'A..K..z.....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,Blowfish_then_decXORPass,0,included,32,4,no,no,,,0.889,20155,no,no,no,no,,bb4ecec2ba47a1a281a2e36faed0b390dbab78442fef4abf769715ef205ac31aef98891d,.N...G.....o......xD/.J.v... Z......
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,decXORPass_then_Blowfish,0,included,32,4,no,no,,,0.944,52046,no,no,no,no,,4ecbc02b5fea77d002523696a32b6462a66010ca0d678f8d77a9d1d547ba89a99398891d,N..+_.w..R6..+db.`...g..w...G.......
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,Blowfish_only,2,first_2_bytes_preserved,32,2,no,no,,,0.882,56508,no,no,no,no,,bcdcd2b8546f3d5fdbe9c17921f7663c4d91d3c4e7b09f2224a8fd088a1bd1474670a9d1,"....To=_...y!.f<M......""$......GFp.."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,decXORPass_only,2,first_2_bytes_preserved,0,36,no,no,,,0.765,56508,no,no,no,no,,bcdc5cea171d02b7350a56e574a4d74252a836c576e2e2ed4909c22224d7bd55b022c770,"..\.....5.V.t..BR.6.v...I..""$..U."".p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,Blowfish_then_decXORPass,2,first_2_bytes_preserved,32,2,no,no,,,0.882,56508,no,no,no,no,,bcdca17bb11ca46da4e46ba31c9252465f3d73266269c0b4244f7ffba8f61e881284e970,...{...m..k...RF_=s&bi..$O.........p
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,decXORPass_then_Blowfish,2,first_2_bytes_preserved,32,2,no,no,,,0.941,56508,no,no,no,no,,bcdc9e0c48ed6b7c47d38cd300fb9a402d8ee06aa0672f897b9e41803283d31d336fc770,....H.k|G......@-..j.g/.{.A.2...3o.p
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,Blowfish_only,4,first_4_bytes_preserved,32,0,no,no,,,0.824,56508,no,no,yes,no,,bcdc2fd42b4ca88eacf93c1c49e5b0b1c66872e16fa2ac27d6f63b21e7b01a992efe1c8e,../.+L....<.I....hr.o..'..;!........
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,decXORPass_only,4,first_4_bytes_preserved,0,36,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd4ed2ba99fe3d3352873fb501abf55291506ed4cda84c3caef24be432c778ee4ca,"../..+....5(s.P..U)...L.....$.C,w..."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,Blowfish_then_decXORPass,4,first_4_bytes_preserved,32,0,no,no,,,0.812,56508,no,no,no,no,,bcdc2fd45876b901d45ae5f616b71145b4b23472bffc4fb51e29efd9ec5980e463cef120,../.Xv...Z.....E..4r..O..)...Y..c.. 
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,decXORPass_then_Blowfish,4,first_4_bytes_preserved,32,0,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd46dc09bc2904cc7504f960c25beeda857c57af23c437e7efab1bb21eed2677dcf,../.m....L.PO..%...W.z.<C~~...!..g}.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,Blowfish_only,6,first_6_bytes_preserved,24,6,no,no,,,0.941,56508,no,no,no,no,,bcdc2fd49ea4f7e4d8afe0770f6ad79100397c225b1e19f92db3ce9e0f5a266dce5ea9d1,"../........w.j...9|""[...-....Z&m.^.."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,decXORPass_only,6,first_6_bytes_preserved,0,36,no,no,,,0.765,56508,no,no,no,no,,bcdc2fd49ea423a948fbe3f110365745380dc4e8193d3cd52af407252c73434589f72366,"../...#.H....6WE8....=<.*..%,sCE..#f"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,Blowfish_then_decXORPass,6,first_6_bytes_preserved,24,6,no,no,,,0.941,56508,no,no,no,no,,bcdc2fd49ea484026150b99858b3fe5dd57d864257a436d195a09259b396564589f72366,../.....aP..X..].}.BW.6....Y..VE..#f
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,decXORPass_then_Blowfish,6,first_6_bytes_preserved,24,6,no,no,,,0.706,56508,no,no,no,no,,bcdc2fd49ea4aff0fce5062af872e9e4130336962f78c83411f0abad160c434589f72366,../........*.r....6./x.4......CE..#f
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,Blowfish_only,8,first_8_bytes_preserved,24,4,no,no,,,0.867,56508,no,no,no,no,,bcdc2fd49ea450e8d26bcce78a46dbaa40dae39959bfd7abf76e51d92d69b911ce5ea9d1,../...P..k...F..@...Y....nQ.-i...^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,decXORPass_only,8,first_8_bytes_preserved,0,36,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd49ea450e88ecd48d9c6ef34883f5243b0f4c023055afba912e1b94b88899edd1f,../...P...H...4.?RC...#.Z.....K.....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,Blowfish_then_decXORPass,8,first_8_bytes_preserved,24,4,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49ea450e8a1a8fa0c9bc3bda7a9817d3e03fa469d6da87eb61b4df26bf59edd1f,../...P...........}>..F.m.~..M.k....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_a16c5487,735a1208a16c5487,decXORPass_then_Blowfish,8,first_8_bytes_preserved,24,4,no,no,,,0.750,56508,no,no,no,no,,bcdc2fd49ea450e84a3bf3e3edd55c0091b8dcf4e0da6d0f13ac1479f0162f5d899edd1f,../...P.J;....\.......m....y../]....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,Blowfish_only,0,included,32,4,no,no,,,0.722,15716,no,no,no,no,,643de60f7045aaaa2d70f706aeffce5dde5716e674805de10b720cf0f12c7cf8ce5ea9d1,"d=..pE..-p.....].W..t.]..r...,|..^.."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,decXORPass_only,0,included,0,36,no,no,,,0.938,29135,no,no,no,no,,cf71aedc9a0dec4856c751bad5c402994d7846cafeed170141c4c24bfc9642df9398891d,.q.....HV.Q.....MxF.....A..K..B.....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,Blowfish_then_decXORPass,0,included,32,4,no,no,,,0.944,18455,no,no,no,no,,174886ceaf02f7f0c446c3b54d752754b2b800ce5bc5c759c077549bf3fb7b100698891d,.H.......F..Mu'T....[..Y.wT...{.....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,decXORPass_then_Blowfish,0,included,32,4,no,no,,,0.833,31751,no,no,no,no,,077cb1d480a6c3450ee00f86331df1d43ca37c9979040654b3557305c909c0f39398891d,.|.....E....3...<.|.y..T.Us.........
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,Blowfish_only,2,first_2_bytes_preserved,32,2,no,no,,,0.882,56508,no,no,no,no,,bcdcb3e0c1909d9af2008eca421ce8316cbd9da6534ced43567922ad18920aab7433a9d1,"............B..1l...SL.CVy"".....t3.."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,decXORPass_only,2,first_2_bytes_preserved,0,36,no,no,,,0.824,56508,no,no,no,no,,bcdc5cea171d248f0d2c56e574a4f17a6a8e36c576e2c4d5712fc22224d79b6d8804c770,"..\...$..,V.t..zj.6.v...q/.""$..m...p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,Blowfish_then_decXORPass,2,first_2_bytes_preserved,32,2,no,no,,,0.882,56508,no,no,no,no,,bcdcc0427c76dd307002cd5fcc1a11fd4b16110ab421689f0fca71819fed6a87f4d3aa70,...B|v.0p.._....K....!h...q...j....p
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,decXORPass_then_Blowfish,2,first_2_bytes_preserved,32,2,no,no,,,0.938,56508,no,no,no,no,,bcdc4b5c112fb93dc66c3093059eaeae0634d2dba68e8efdc1ce9999740eb031ac42c770,..K\./.=.l0......4..........t..1.B.p
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,Blowfish_only,4,first_4_bytes_preserved,32,0,no,no,,,0.765,56508,no,no,no,no,,bcdc2fd496158d8522e57fd40c5ac5f61943745161afc4b90cffc1f0d0e773d30ed3d16d,"../.....""....Z...CtQa.........s....m"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,decXORPass_only,4,first_4_bytes_preserved,0,36,no,no,,,0.812,56508,no,no,no,no,,bcdc2fd4ed2ba99fc5eb0d0e73fb501a996d113306ed4cdaa2fbf2c924be432c51b6dcec,"../..+......s.P..m.3..L.....$.C,Q..."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,Blowfish_then_decXORPass,4,first_4_bytes_preserved,32,0,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd4e592c52f77f0825b9b4ddb770a7e21e201ff2a437cc224d40a39bec72ffb2928,../..../w..[.M.w.~!...*C|.$..9../.)(
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,decXORPass_then_Blowfish,4,first_4_bytes_preserved,32,0,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49d93df41cc15457495e094c52ac34cd53a24f54901675e88a19f289f1b65cb3e,../....A..Et....*.L.:$.I.g^...(..e.>
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,Blowfish_only,6,first_6_bytes_preserved,24,6,no,no,,,1.000,56508,no,no,no,no,,bcdc2fd49ea44bfc995afc6e565ebf7279c1248793bcf95cef82aadbecbb266dce5ea9d1,../...K..Z.nV^.ry.$....\......&m.^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,decXORPass_only,6,first_6_bytes_preserved,0,36,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49ea423a948fbc5c928105745380de2d0211b3cd52af4211d1455434589f7055e,../...#.H...(.WE8...!.<.*.!..UCE...^
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,Blowfish_then_decXORPass,6,first_6_bytes_preserved,24,6,no,no,,,0.706,56508,no,no,no,no,,bcdc2fd49ea438a638e476a520f8a2d64ffc008702e87494f253e1402db2b74589f7055e,../...8.8.v. ...O.....t..S.@-..E...^
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,decXORPass_then_Blowfish,6,first_6_bytes_preserved,24,6,no,no,,,0.941,56508,no,no,no,no,,bcdc2fd49ea4635ed313989e87061477ed7cd3b1a85754274575d0789c85434589f7055e,../...c^.......w.|...WT'Eu.x..CE...^
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,Blowfish_only,8,first_8_bytes_preserved,24,4,no,no,,,0.706,56508,no,no,no,no,,bcdc2fd49ea450e82d70f706aeffce5dde5716e674805de10b720cf0f12c7cf8ce5ea9d1,"../...P.-p.....].W..t.]..r...,|..^.."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,decXORPass_only,8,first_8_bytes_preserved,0,36,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd49ea450e88ecd48d9e0d70cae3f5243b0d2f81b235afba912c78173ae899edd1f,../...P...H.....?RC....#Z.....s.....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,Blowfish_then_decXORPass,8,first_8_bytes_preserved,24,4,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49ea450e85e4cdad678662963c09205b477d0cb7bdb483fc2c8ec4a611c9edd1f,../...P.^L..xf)c....w..{.H?...Ja....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_87546ca1,735a120887546ca1,decXORPass_then_Blowfish,8,first_8_bytes_preserved,24,4,no,no,,,0.941,56508,no,no,no,no,,bcdc2fd49ea450e86ac7806c852c43fe2bb9a2ff105929b143079b238a9a4677899edd1f,"../...P.j..l.,C.+....Y).C..#..Fw...."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,Blowfish_only,0,included,32,4,no,no,,,0.889,20744,no,no,no,no,,08510144dc43bd99bcc9d5ac992ad30245afe52d02e72ebe20f35f67bc464696ce5ea9d1,.Q.D.C.......*..E..-.... ._g.FF..^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,decXORPass_only,0,included,0,36,no,no,,,0.941,29135,no,no,no,no,,cf71aedc1d5980e956c751ba52906e384d7846ca79b97ba041c4c24b7bc22e7e9398891d,.q...Y..V.Q.R.n8MxF.y.{.A..K{..~....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,Blowfish_then_decXORPass,0,included,32,4,no,no,,,0.875,18555,no,no,no,no,,7b480d62cffc8a75666e583d57c383b776db0bf66180bfd4b4dd865fae8847e56898891d,{H.b...ufnX=W...v...a......_..G.h...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,decXORPass_then_Blowfish,0,included,32,4,no,no,,,0.882,32203,no,no,no,no,,cb7df4b632a522208b15a0d890f0df546197bcc129611a362a06b5e2d50523409398891d,".}..2."" .......Ta...)a.6*.....#@...."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,Blowfish_only,2,first_2_bytes_preserved,32,2,no,no,,,0.941,56508,no,no,no,no,,bcdc4f54fc8d20b77fa7f08177a421ffbb6a397708ced38011f7c35daffadcaa0225a9d1,..OT.. .....w.!..j9w.......].....%..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,decXORPass_only,2,first_2_bytes_preserved,0,36,no,no,,,0.750,56508,no,no,no,no,,bcdc5cea171da3db618d56e574a4762e062f36c576e243811d8ec22224d71c39e4a5c770,"..\.....a.V.t.v../6.v.C....""$..9...p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,Blowfish_then_decXORPass,2,first_2_bytes_preserved,32,2,no,no,,,0.882,56508,no,no,yes,no,,bcdc3c0af556faf4bc89146ab297e7ae3eb7627f3ef85336e7a21e90d8325304ef12bc70,..<..V.....j....>.b.>.S6.....2S....p
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,decXORPass_then_Blowfish,2,first_2_bytes_preserved,32,2,no,no,,,0.941,56508,no,no,no,no,,bcdca9e62caeec3cfb32349c498f828e455f4194221aa618c28d146a92159d76756dc770,"....,..<.24.I...E_A.""......j...vum.p"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,Blowfish_only,4,first_4_bytes_preserved,32,0,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd46d8c37abd4ebc0fa097d6a299c1fdbbf51b742cb481f58084959cf0981233de7,../.m.7......}j)....Q.B.H.X.IY...#=.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,decXORPass_only,4,first_4_bytes_preserved,0,36,no,no,,,0.875,56508,no,no,no,no,,bcdc2fd4ed2ba99f42bf61af73fb501a1e397d9206ed4cda25af9e6824be432cd6e2b04d,"../..+..B.a.s.P..9}...L.%..h$.C,...M"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,Blowfish_then_decXORPass,4,first_4_bytes_preserved,32,0,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd41ef0e6bb285c5f6bb06f5307d7f3be02dfd7b4b7cd3231146b1ebca1fdd059ef,../.....(\_k.oS..........21.k.....Y.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,decXORPass_then_Blowfish,4,first_4_bytes_preserved,32,0,no,no,,,0.529,56508,no,no,no,no,,bcdc2fd4563f12e66836fd1ce2b969eeabe61ff7953f18efa96762e52819aad7eb1563bb,../.V?..h6....i......?...gb.(.....c.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,Blowfish_only,6,first_6_bytes_preserved,24,6,no,no,,,1.000,56508,no,no,no,no,,bcdc2fd49ea4206d2482c350a98a7d205a157811b64c424d34bea949b86e266dce5ea9d1,../... m$..P..} Z.x..LBM4..I.n&m.^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,decXORPass_only,6,first_6_bytes_preserved,0,36,no,no,,,0.824,56508,no,no,no,no,,bcdc2fd49ea423a948fb429d44b15745380d65844dba3cd52af4a64978f4434589f7820a,../...#.H.B.D.WE8.e.M.<.*..Ix.CE....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_735a1208+tail_00000000,735a120800000000,Blowfish_then_decXORPass,6,first_6_bytes_preserved,24,6,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49ea4535c148116f08d72b4463e0b0f19dd9c3f3e38b459858792624589f7820a,../...S\.....r.F>.....?>8.Y...bE....
